,CreditCardID,CardType,CardNumber,ExpMonth,ExpYear,ModifiedDate
11477,11478,Distinguish,55559342408039,9,2005,2013-02-16
11478,11479,Distinguish,55558191299303,7,2006,2014-02-12
11479,11480,ColonialVoice,77771793928423,4,2006,2012-11-14
11480,11481,SuperiorCard,33337988265942,6,2007,2013-08-21
11481,11482,Distinguish,55552037123241,6,2007,2014-01-09
11482,11483,Vista,11119483122571,7,2006,2013-07-18
11483,11484,ColonialVoice,77776867950489,1,2008,2013-03-25
11484,11485,Distinguish,55553316850817,10,2006,2013-07-25
11485,11486,Distinguish,55559529147314,9,2005,2008-12-31
11486,11487,ColonialVoice,77775604467633,2,2005,2014-01-27
11487,11488,ColonialVoice,77779814647051,10,2005,2011-07-30
11488,11489,SuperiorCard,33334042817906,6,2008,2013-08-01
11489,11490,Vista,11117139564686,10,2007,2013-09-25
11490,11491,ColonialVoice,77772626739001,7,2005,2010-02-16
11491,11492,SuperiorCard,33336250441556,3,2007,2012-07-21
11492,11493,Distinguish,55557863427773,7,2005,2013-11-16
11493,11494,ColonialVoice,77779339398190,3,2005,2012-07-26
11494,11495,Distinguish,55553220716495,4,2008,2013-07-20
11495,11496,Distinguish,55555135225807,11,2008,2013-03-31
11496,11497,ColonialVoice,77777588140826,1,2005,2013-11-11
11497,11498,SuperiorCard,33337827711770,11,2006,2012-04-09
11498,11499,SuperiorCard,33337282094609,9,2007,2013-11-27
11499,11500,Vista,11114661809849,9,2007,2011-12-07
11500,11501,Vista,11115157244774,4,2007,2012-07-24
11501,11502,ColonialVoice,77776080218276,12,2005,2012-12-22
11502,11503,Vista,11111852603358,9,2006,2014-02-15
11503,11504,Distinguish,55557653234264,4,2008,2014-02-02
11504,11505,SuperiorCard,33334440032439,3,2005,2013-09-27
11505,11506,SuperiorCard,33331131501219,10,2008,2014-03-02
11506,11507,Distinguish,55552608251037,11,2007,2014-03-30
11507,11508,Vista,11118437064925,6,2008,2013-08-01
11508,11509,ColonialVoice,77773632444335,10,2007,2013-10-31
11509,11510,Distinguish,55552995545223,2,2005,2008-12-10
11510,11511,ColonialVoice,77771735965833,8,2006,2014-02-26
11511,11512,ColonialVoice,77778266636130,5,2007,2013-07-22
11512,11513,ColonialVoice,77774030395315,1,2007,2013-12-10
11513,11514,SuperiorCard,33333475686206,7,2008,2013-12-17
11514,11515,ColonialVoice,77772164977461,1,2007,2012-12-11
11515,11516,ColonialVoice,77774149533744,10,2005,2013-10-27
11516,11517,Vista,11113459616560,8,2007,2014-05-01
11517,11518,Distinguish,55557579155109,1,2008,2014-02-17
11518,11519,ColonialVoice,77777957629959,11,2006,2012-03-06
11519,11520,ColonialVoice,77778387725204,6,2005,2012-02-17
11520,11521,Distinguish,55555381026475,10,2007,2013-02-14
11521,11522,Distinguish,55552768336041,4,2007,2014-02-20
11522,11523,Distinguish,55559214458074,1,2006,2013-07-02
11523,11524,Vista,11118710801079,4,2007,2014-01-30
11524,11525,Vista,11116303358943,12,2008,2014-04-27
11525,11526,Distinguish,55554263491271,12,2006,2013-12-24
11526,11527,SuperiorCard,33335825441200,2,2005,2014-01-01
11527,11528,SuperiorCard,33336544649481,11,2007,2011-08-05
11528,11529,SuperiorCard,33332798073517,7,2007,2013-05-02
11529,11530,Distinguish,55553366943978,7,2008,2013-08-24
11530,11531,Vista,11111160626242,1,2007,2014-02-18
11531,11532,ColonialVoice,77778991156530,3,2005,2009-02-03
11532,11533,SuperiorCard,33332684214570,8,2008,2013-12-14
11533,11534,SuperiorCard,33331823087863,12,2007,2013-08-03
11534,11535,Vista,11113939369330,2,2005,2012-12-28
11535,11536,Distinguish,55559338011795,4,2006,2014-03-11
11536,11537,Distinguish,55556699630959,6,2007,2012-01-17
11537,11538,SuperiorCard,33333012934805,12,2007,2014-03-18
11538,11539,Vista,11113921647900,7,2006,2013-08-31
11539,11540,SuperiorCard,33332376395724,10,2006,2013-08-22
11540,11541,ColonialVoice,77776889994569,12,2006,2013-09-22
11541,11542,Distinguish,55556097735989,10,2005,2013-08-22
11542,11543,SuperiorCard,33336540921038,4,2007,2014-05-06
11543,11544,Vista,11111361304125,8,2007,2013-11-24
11544,11545,SuperiorCard,33334802511362,4,2008,2014-04-15
11545,11546,ColonialVoice,77779111960354,10,2008,2012-09-23
11546,11547,ColonialVoice,77772168562983,1,2006,2012-05-06
11547,11548,SuperiorCard,33333219535606,2,2007,2013-02-10
11548,11549,ColonialVoice,77779138810222,7,2005,2013-08-26
11549,11550,SuperiorCard,33339322222818,8,2008,2014-01-08
11550,11551,Distinguish,55553333309462,11,2007,2014-03-23
11551,11552,ColonialVoice,77772050781212,1,2006,2013-03-10
11552,11553,SuperiorCard,33337167505481,11,2008,2013-09-28
11553,11554,SuperiorCard,33334983889987,8,2007,2012-10-02
11554,11555,Distinguish,55553962965440,7,2007,2011-08-01
11555,11556,Distinguish,55555760488457,5,2008,2013-03-07
11556,11557,ColonialVoice,77778562955274,5,2006,2014-04-19
11557,11558,SuperiorCard,33334366960434,1,2006,2013-07-21
11558,11559,Distinguish,55556351253800,11,2007,2012-01-25
11559,11560,SuperiorCard,33339487907008,4,2008,2011-08-01
11560,11561,Distinguish,55553022909465,5,2008,2014-05-06
11561,11562,SuperiorCard,33335221460832,4,2007,2014-04-04
11562,11563,ColonialVoice,77772452054076,5,2005,2014-03-16
11563,11564,SuperiorCard,33335729439326,12,2006,2013-08-16
11564,11565,ColonialVoice,77779454115309,10,2005,2013-04-15
11565,11566,SuperiorCard,33334259783918,5,2006,2013-09-17
11566,11567,Distinguish,55556791431502,1,2008,2012-11-01
11567,11568,SuperiorCard,33331904438124,8,2008,2013-04-06
11568,11569,SuperiorCard,33338752592072,2,2005,2013-10-01
11569,11570,ColonialVoice,77775359037496,4,2008,2012-02-12
11570,11571,SuperiorCard,33339614994001,12,2008,2013-06-18
11571,11572,ColonialVoice,77775206284902,11,2008,2013-12-10
11572,11573,Distinguish,55557770447337,8,2005,2013-08-21
11573,11574,Distinguish,55552317377196,11,2005,2012-12-07
11574,11575,ColonialVoice,77774256041366,11,2006,2013-02-22
11575,11576,Distinguish,55553274858329,10,2006,2013-10-18
11576,11577,Vista,11119301824827,1,2007,2013-10-29
11577,11578,ColonialVoice,77774932879013,7,2005,2014-01-04
11578,11579,SuperiorCard,33338793343750,12,2007,2014-05-16
11579,11580,ColonialVoice,77777095930639,4,2007,2013-07-31
11580,11581,ColonialVoice,77776696343776,2,2007,2013-11-25
11581,11582,ColonialVoice,77771892604949,9,2007,2012-02-09
11582,11583,SuperiorCard,33333565477751,11,2007,2013-11-02
11583,11584,ColonialVoice,77777242872465,10,2008,2014-04-06
11584,11585,ColonialVoice,77779813532971,8,2007,2013-12-04
11585,11586,Vista,11117619494095,9,2005,2014-04-04
11586,11587,Distinguish,55551128331332,8,2008,2014-01-28
11587,11588,Distinguish,55554777210107,7,2006,2013-10-29
11588,11589,Vista,11111167939821,11,2006,2014-02-27
11589,11590,Distinguish,55552329871447,4,2007,2014-04-18
11590,11591,SuperiorCard,33334151175191,12,2006,2013-09-14
11591,11592,Vista,11118039672761,12,2005,2014-01-13
11592,11593,Vista,11116399160108,2,2006,2014-06-28
11593,11594,Distinguish,55559004399747,4,2007,2014-04-13
11594,11595,SuperiorCard,33332899825102,1,2007,2013-09-11
11595,11596,Vista,11114280589134,10,2008,2013-07-17
11596,11597,SuperiorCard,33334574006752,3,2008,2014-05-05
11597,11598,Vista,11113031179582,9,2007,2013-08-29
11598,11599,SuperiorCard,33336802901419,1,2006,2012-12-31
11599,11600,ColonialVoice,77771803957501,11,2007,2012-10-26
11600,11601,Distinguish,55557484536104,12,2007,2009-02-26
11601,11602,ColonialVoice,77779564075362,6,2006,2014-01-04
11602,11603,Vista,11114061281344,9,2008,2013-08-20
11603,11604,SuperiorCard,33336359851952,9,2006,2012-03-24
11604,11605,SuperiorCard,33338585111402,11,2006,2014-05-02
11605,11606,Distinguish,55554433156870,11,2008,2011-01-11
11606,11607,Distinguish,55553443402895,7,2006,2011-08-24
11607,11608,Distinguish,55559306040506,12,2006,2014-01-07
11608,11609,Distinguish,55553923130794,11,2008,2013-09-28
11609,11610,SuperiorCard,33335446319248,3,2007,2014-02-24
11610,11611,Distinguish,55558084561314,1,2006,2014-04-18
11611,11612,ColonialVoice,77773386711314,4,2006,2012-11-16
11612,11613,Vista,11119849577213,12,2005,2013-07-04
11613,11614,SuperiorCard,33334303445029,3,2006,2013-11-17
11614,11615,Vista,11111194403921,9,2007,2013-10-17
11615,11616,Distinguish,55554675948966,7,2007,2013-05-23
11616,11617,ColonialVoice,77777278227506,5,2006,2014-05-30
11617,11618,Vista,11113392877149,12,2006,2014-05-27
11618,11619,Vista,11118592592111,11,2008,2013-11-15
11619,11620,Distinguish,55553132435969,3,2007,2012-09-23
11620,11621,SuperiorCard,33338429976917,3,2007,2012-12-14
11621,11622,ColonialVoice,77779161103105,6,2005,2013-06-30
11622,11623,Distinguish,55551730731502,7,2008,2014-05-24
11623,11624,ColonialVoice,77775695910376,10,2007,2013-10-19
11624,11625,Distinguish,55558458225682,3,2006,2012-12-31
11625,11626,ColonialVoice,77774253727583,6,2006,2013-09-12
11626,11627,SuperiorCard,33335146728866,3,2005,2013-01-28
11627,11628,Vista,11119436031823,7,2006,2011-09-29
11628,11629,SuperiorCard,33337678814832,5,2006,2013-10-21
11629,11630,SuperiorCard,33333051249873,2,2006,2014-01-22
11630,11631,ColonialVoice,77777058763216,11,2006,2014-01-29
11631,11632,ColonialVoice,77773437426766,9,2005,2013-08-16
11632,11633,Distinguish,55558995374681,8,2006,2014-02-16
11633,11634,Vista,11113722141556,7,2007,2013-10-05
11634,11635,Distinguish,55558443851058,3,2005,2013-11-26
11635,11636,Vista,11112752344273,9,2007,2013-09-06
11636,11637,Distinguish,55551059602295,1,2008,2011-07-01
11637,11638,SuperiorCard,33339998310904,3,2008,2014-05-14
11638,11639,Vista,11115322677111,5,2005,2012-07-24
11639,11640,Vista,11111821930500,6,2006,2013-11-07
11640,11641,Distinguish,55558313862568,9,2005,2009-01-04
11641,11642,Distinguish,55554208743593,4,2008,2014-02-07
11642,11643,ColonialVoice,77772964334829,6,2007,2014-01-27
11643,11644,SuperiorCard,33339561029518,12,2005,2014-06-21
11644,11645,ColonialVoice,77777514845468,3,2006,2012-07-31
11645,11646,Distinguish,55558102532180,8,2005,2014-03-31
11646,11647,ColonialVoice,77771530260913,7,2008,2013-09-30
11647,11648,ColonialVoice,77774977631536,11,2005,2013-09-30
11648,11649,Vista,11116044421840,5,2005,2014-05-12
11649,11650,SuperiorCard,33339902431261,6,2005,2013-03-26
11650,11651,Distinguish,55556878667614,9,2005,2013-09-29
11651,11652,Distinguish,55552572273547,1,2008,2011-10-01
11652,11653,ColonialVoice,77776493372265,5,2007,2013-07-18
11653,11654,ColonialVoice,77775051000670,11,2006,2008-02-20
11654,11655,SuperiorCard,33331972827927,5,2006,2011-08-07
11655,11656,Distinguish,55554503132711,2,2005,2013-03-01
11656,11657,Vista,11111517585263,12,2006,2012-06-02
11657,11658,ColonialVoice,77777859941101,4,2005,2014-02-14
11658,11659,Distinguish,55552851232344,4,2007,2011-12-24
11659,11660,Vista,11118971878395,2,2007,2013-12-19
11660,11661,Vista,11116850981251,3,2008,2014-04-03
11661,11662,SuperiorCard,33339767155317,6,2007,2012-09-28
11662,11663,ColonialVoice,77777509225886,6,2007,2013-08-25
11663,11664,ColonialVoice,77773342612560,6,2008,2014-04-12
11664,11665,SuperiorCard,33338861437215,1,2008,2014-05-09
11665,11666,SuperiorCard,33335419332169,6,2008,2013-11-11
11666,11667,SuperiorCard,33333730082743,10,2006,2014-05-11
11667,11668,SuperiorCard,33335614330628,7,2006,2013-01-18
11668,11669,ColonialVoice,77771981914558,9,2005,2014-05-23
11669,11670,Vista,11113438992398,2,2006,2013-09-18
11670,11671,ColonialVoice,77776059033439,3,2005,2013-10-17
11671,11672,Distinguish,55559563768077,6,2007,2013-09-27
11672,11673,Vista,11118968712065,4,2008,2012-07-05
11673,11674,Distinguish,55556186095234,8,2005,2012-10-20
11674,11675,Vista,11118098673482,5,2006,2013-12-25
11675,11676,SuperiorCard,33333873644804,12,2006,2013-02-04
11676,11677,Distinguish,55552442974403,10,2006,2014-01-07
11677,11678,SuperiorCard,33332429381214,2,2008,2011-06-15
11678,11679,Vista,11117335726162,6,2006,2012-05-30
11679,11680,Distinguish,55551533192163,6,2006,2013-11-22
11680,11681,ColonialVoice,77772125666823,9,2006,2013-12-30
11681,11682,Distinguish,55556953280413,5,2005,2012-11-23
11682,11683,Distinguish,55555661854064,4,2008,2014-04-05
11683,11684,ColonialVoice,77772239210200,10,2007,2014-05-29
11684,11685,Vista,11114246441781,8,2007,2012-04-30
11685,11686,Vista,11112662362715,10,2007,2011-07-06
11686,11687,Vista,11119338950219,2,2006,2013-10-10
11687,11688,Vista,11117306960033,8,2005,2012-03-06
11688,11689,SuperiorCard,33333012143949,7,2007,2014-04-01
11689,11690,Vista,11118617489894,5,2005,2013-11-19
11690,11691,Vista,11118706312291,2,2007,2011-06-28
11691,11692,SuperiorCard,33333774573621,12,2006,2013-01-24
11692,11693,SuperiorCard,33334683299075,5,2006,2008-12-18
11693,11694,Distinguish,55556477426215,5,2006,2014-04-04
11694,11695,Distinguish,55553184788877,11,2008,2013-04-30
11695,11696,ColonialVoice,77775967126888,11,2006,2013-07-19
11696,11697,Distinguish,55558116596050,11,2008,2014-04-02
11697,11698,Distinguish,55552946885988,11,2006,2013-11-17
11698,11699,Vista,11117423705516,5,2007,2014-05-06
11699,11700,SuperiorCard,33338119959139,9,2007,2014-02-16
11700,11701,ColonialVoice,77777725886186,10,2005,2011-08-04
11701,11702,Distinguish,55559905614126,2,2007,2014-01-16
11702,11703,SuperiorCard,33339127311205,2,2008,2011-12-21
11703,11704,Distinguish,55557236895744,11,2005,2011-08-09
11704,11705,Vista,11111763088839,9,2006,2013-11-13
11705,11706,Distinguish,55557980405319,1,2005,2013-08-12
11706,11707,Distinguish,55557781877813,9,2008,2014-01-19
11707,11708,SuperiorCard,33331562553034,6,2005,2012-07-02
11708,11709,Vista,11116292580714,7,2008,2013-07-19
11709,11710,Vista,11111403376344,10,2007,2008-12-20
11710,11711,SuperiorCard,33332438525461,11,2008,2014-04-29
11711,11712,Distinguish,55553905310360,2,2006,2013-05-26
11712,11713,SuperiorCard,33336562448616,5,2006,2013-07-29
11713,11714,Vista,11119913619342,11,2008,2008-11-26
11714,11715,ColonialVoice,77772738228966,9,2005,2014-05-17
11715,11716,SuperiorCard,33339021469176,7,2007,2014-04-18
11716,11717,SuperiorCard,33339832790757,3,2007,2011-07-01
11717,11718,Vista,11112939048531,2,2008,2013-09-20
11718,11719,ColonialVoice,77773715833792,10,2007,2014-03-26
11719,11720,Vista,11119384873076,4,2005,2013-12-24
11720,11721,Vista,11112268104554,10,2008,2014-01-30
11721,11722,Distinguish,55551203917656,3,2006,2013-08-08
11722,11723,ColonialVoice,77779305238884,2,2007,2013-12-17
11723,11724,Vista,11118898973940,9,2006,2011-07-15
11724,11725,ColonialVoice,77775391220154,4,2006,2014-01-20
11725,11726,Distinguish,55556119629125,1,2005,2013-01-07
11726,11727,ColonialVoice,77774883040984,7,2008,2012-09-18
11727,11728,Vista,11114386659970,10,2006,2013-12-20
11728,11729,Vista,11118389360807,5,2005,2013-09-18
11729,11730,Vista,11115222512425,2,2005,2014-05-08
11730,11731,SuperiorCard,33336433543775,4,2007,2014-06-24
11731,11732,Distinguish,55559928452680,2,2007,2013-08-31
11732,11733,ColonialVoice,77772657426966,2,2006,2013-10-04
11733,11734,Vista,11113480715567,10,2005,2011-10-26
11734,11735,SuperiorCard,33334305647300,8,2008,2012-04-11
11735,11736,ColonialVoice,77778463542580,11,2008,2013-07-11
11736,11737,SuperiorCard,33338098095028,2,2005,2013-12-08
11737,11738,ColonialVoice,77779174024414,6,2008,2013-06-30
11738,11739,ColonialVoice,77773611723720,7,2007,2013-08-23
11739,11740,SuperiorCard,33331071312615,2,2006,2013-09-20
11740,11741,SuperiorCard,33339132452548,4,2005,2013-10-23
11741,11742,Distinguish,55553115478191,7,2006,2011-09-30
11742,11743,Distinguish,55553192359654,10,2008,2014-02-08
11743,11744,Vista,11112834451834,8,2007,2012-05-30
11744,11745,Vista,11116087205468,6,2005,2011-07-01
11745,11746,SuperiorCard,33334391143697,10,2006,2013-10-17
11746,11747,SuperiorCard,33339420440649,8,2007,2014-03-05
11747,11748,ColonialVoice,77771567215142,10,2006,2014-03-25
11748,11749,Distinguish,55551515982224,4,2005,2012-12-10
11749,11750,Vista,11115634977542,9,2007,2013-11-16
11750,11751,Vista,11119123517309,4,2005,2014-06-25
11751,11752,SuperiorCard,33339437261043,12,2008,2013-12-24
11752,11753,Vista,11111911908952,8,2007,2014-05-28
11753,11754,SuperiorCard,33331402151422,11,2005,2013-08-13
11754,11755,SuperiorCard,33334479458109,4,2005,2013-09-26
11755,11756,SuperiorCard,33338411310414,5,2008,2014-04-20
11756,11757,Vista,11113437930583,4,2005,2011-07-29
11757,11758,ColonialVoice,77776957025037,2,2006,2014-04-08
11758,11759,ColonialVoice,77778790257510,9,2007,2014-02-23
11759,11760,Distinguish,55552483313691,5,2005,2011-11-10
11760,11761,ColonialVoice,77771920314842,4,2006,2012-09-16
11761,11762,Distinguish,55555933491767,10,2008,2014-02-25
11762,11763,ColonialVoice,77776745253971,7,2008,2013-11-06
11763,11764,SuperiorCard,33331826974296,12,2005,2013-10-25
11764,11765,ColonialVoice,77773267897195,3,2005,2012-07-12
11765,11766,ColonialVoice,77776848120261,8,2007,2014-03-14
11766,11767,SuperiorCard,33333584484788,8,2006,2012-08-31
11767,11768,Distinguish,55556781923201,1,2006,2012-09-27
11768,11769,ColonialVoice,77773943433822,6,2005,2013-08-03
11769,11770,ColonialVoice,77771053501987,8,2008,2013-07-03
11770,11771,SuperiorCard,33338071160303,3,2006,2014-06-17
11771,11772,Vista,11117752486552,8,2007,2013-11-19
11772,11773,SuperiorCard,33337135416668,4,2005,2014-05-27
11773,11774,Distinguish,55553068783148,10,2007,2014-02-12
11774,11775,Vista,11117235157225,8,2007,2013-10-02
11775,11776,ColonialVoice,77779694446189,1,2006,2014-04-18
11776,11777,SuperiorCard,33338999977124,7,2008,2014-05-06
11777,11778,Distinguish,55554858345461,12,2006,2014-04-29
11778,11779,SuperiorCard,33337763455568,10,2008,2013-12-07
11779,11780,Vista,11111800162296,8,2006,2013-01-08
11780,11781,ColonialVoice,77771355922049,7,2007,2011-07-01
11781,11782,ColonialVoice,77776785950258,6,2005,2011-09-11
11782,11783,ColonialVoice,77774389089377,7,2007,2013-06-13
11783,11784,Distinguish,55559584702272,7,2008,2014-02-26
11784,11785,SuperiorCard,33338053484592,1,2008,2013-08-01
11785,11786,Vista,11113518674055,9,2008,2013-07-18
11786,11787,Vista,11111660338974,2,2006,2013-11-12
11787,11788,Distinguish,55552942040493,2,2005,2013-07-04
11788,11789,Distinguish,55556566086306,1,2005,2013-09-06
11789,11790,SuperiorCard,33333935212190,12,2007,2011-08-27
11790,11791,Vista,11118292249364,11,2008,2013-11-22
11791,11792,ColonialVoice,77779770868658,10,2007,2013-10-20
11792,11793,ColonialVoice,77774582003079,1,2007,2014-02-10
11793,11794,ColonialVoice,77778517430326,9,2005,2013-03-09
11794,11795,ColonialVoice,77773845898846,2,2007,2013-07-25
11795,11796,Vista,11117089514636,8,2005,2014-04-06
11796,11797,Distinguish,55557956405079,2,2008,2008-11-28
11797,11798,Vista,11113924456848,10,2008,2012-05-20
11798,11799,ColonialVoice,77771056684582,2,2006,2012-04-16
11799,11800,Distinguish,55552766863062,12,2006,2011-11-01
11800,11801,Distinguish,55559113998344,7,2008,2013-01-24
11801,11802,SuperiorCard,33334814187438,8,2007,2013-03-19
11802,11803,SuperiorCard,33332819579134,9,2008,2014-03-15
11803,11804,Vista,11116422590364,9,2007,2013-11-08
11804,11805,ColonialVoice,77771245903858,2,2005,2013-08-18
11805,11806,ColonialVoice,77774657504061,3,2005,2013-07-17
11806,11807,SuperiorCard,33337679791226,3,2008,2013-11-19
11807,11808,Vista,11113594595617,1,2005,2012-07-29
11808,11809,Vista,11116132185453,12,2005,2014-01-17
11809,11810,Distinguish,55551644986526,10,2005,2013-12-14
11810,11811,ColonialVoice,77774066558423,11,2007,2013-06-28
11811,11812,Distinguish,55558003366155,9,2005,2013-10-01
11812,11813,ColonialVoice,77775703198739,4,2006,2014-04-29
11813,11814,ColonialVoice,77779689911551,4,2008,2012-07-31
11814,11815,SuperiorCard,33333577559878,1,2005,2011-07-01
11815,11816,ColonialVoice,77776757108539,5,2005,2013-12-29
